opponent_name,game_date,score,opponent_score,location,neutral_site_location,game_length,attendence,opponent_id,year,school_id
Lenoir-Rhyne,02/10/2016,67,78,Home,,,523,1170,2016,1023
Tusculum,02/13/2016,90,85,Away,,1 OT,325,12830,2016,1023
Wingate,02/17/2016,55,58,Home,,,137,1462,2016,1023
Mars Hill,02/20/2016,80,78,Away,,,390,1199,2016,1023
Newberry,02/24/2016,69,98,Away,,,754,1257,2016,1023
Carson-Newman,02/27/2016,71,78,Home,,,898,1000,2016,1023
South Carolina St.,11/13/2015,74,54,Home,,,4024,647,2016,1014
Navy,11/16/2015,72,58,Away,,,672,726,2016,1014
Davidson,11/21/2015,81,82,Away,,,4478,173,2016,1014
Coastal Caro.,11/24/2015,61,67,Home,,,2367,149,2016,1014
Western Caro.,11/27/2015,57,56,Home,,,2002,769,2016,1014
LSU,11/30/2015,70,58,Home,,,4761,365,2016,1014
The Citadel,12/05/2015,82,74,Away,,,2156,141,2016,1014
East Carolina,12/07/2015,77,73,Home,,,2735,196,2016,1014
North Greenville,12/13/2015,89,52,Home,,,2304,9223,2016,1014
Miami (FL),12/19/2015,63,85,Away,,,6956,415,2016,1014
Campbell,12/22/2015,86,68,Away,,,1124,115,2016,1014
James Madison,12/31/2015,65,62,Away,,,2495,317,2016,1014
William & Mary,01/02/2016,70,78,Away,,,2873,786,2016,1014
Hofstra,01/07/2016,72,61,Home,,,3407,283,2016,1014
Drexel,01/09/2016,54,61,Away,,,1240,191,2016,1014
William & Mary,01/14/2016,61,63,Home,,,3069,786,2016,1014
Elon,01/16/2016,64,65,Home,,,2874,1068,2016,1014
Towson,01/21/2016,40,37,Away,,,1466,711,2016,1014
Delaware,01/23/2016,59,58,Home,,,2913,180,2016,1014
Northeastern,01/28/2016,68,61,Home,,1 OT,2528,500,2016,1014
UNCW,01/30/2016,55,65,Away,,,5100,460,2016,1014
Towson,02/04/2016,65,47,Home,,,2538,711,2016,1014
Drexel,02/06/2016,60,38,Home,,,3456,191,2016,1014
James Madison,02/11/2016,52,56,Home,,,3023,317,2016,1014
Elon,02/13/2016,66,62,Away,,,1688,1068,2016,1014
Delaware,02/18/2016,59,62,Away,,,1831,180,2016,1014
UNCW,02/20/2016,55,59,Home,,1 OT,3629,460,2016,1014
Northeastern,02/25/2016,57,58,Away,,,1585,500,2016,1014
Hofstra,02/27/2016,63,72,Away,,,3478,283,2016,1014
Delaware,03/04/2016,67,63,Neutral,"Royal Farms Arena - Baltimore, Md.",,2170,180,2016,1014
UNCW,03/05/2016,64,66,Neutral,"Baltimore, Md. - Royal Farms Arena",,3450,460,2016,1014
Staten Island,11/20/2015,92,98,Neutral,"Worcester, MA --- Harrington Auditorium",1 OT,100,675,2016,151
Curry,11/21/2015,102,88,Neutral,"Worcester, MA --- Harrington Auditorium",,200,170,2016,151
Thomas (ME),11/24/2015,77,61,Home,,,415,2758,2016,151
Regis (MA),11/29/2015,63,62,Away,,,106,569,2016,151
Me.-Presque Isle,12/02/2015,82,68,Home,,,205,30040,2016,151
Bowdoin,12/05/2015,86,81,Home,,,820,69,2016,151
Bates,12/12/2015,78,74,Home,,1 OT,855,50,2016,151
St. Scholastica,12/28/2015,93,70,Neutral,"Daytona Beach, Fla. - Ocean Center",,100,618,2016,151
Mount Union,12/29/2015,87,81,Neutral,"Daytona Beach, Fla. - Oce",,100,452,2016,151
Me.-Farmington,01/02/2016,88,58,Home,,,305,379,2016,151
Pine Manor,01/05/2016,115,97,Away,,,100,544,2016,151
Bates,01/08/2016,69,73,Away,,,454,50,2016,151
Tufts,01/09/2016,65,92,Away,,,250,717,2016,151
Williams,01/15/2016,66,75,Away,,,407,789,2016,151
Maine Maritime,01/19/2016,80,65,Away,,,273,378,2016,151
Trinity (CT),01/22/2016,60,62,Home,,,725,713,2016,151
Amherst,01/23/2016,66,64,Home,,,675,24,2016,151
Husson,01/26/2016,89,92,Away,,1 OT,698,1133,2016,151
Bowdoin,01/30/2016,82,85,Away,,1 OT,1005,69,2016,151
Southern Me.,02/02/2016,71,70,Away,,,208,662,2016,151
Middlebury,02/06/2016,65,67,Away,,,992,420,2016,151
Hamilton,02/07/2016,99,95,Away,,1 OT,487,267,2016,151
Connecticut Col.,02/12/2016,83,73,Home,,,575,163,2016,151
Wesleyan (CT),02/13/2016,73,64,Home,,,625,764,2016,151
Trinity (CT),02/20/2016,60,71,Away,,,500,713,2016,151
U New England,11/13/2015,81,72,Away,,,434,1255,2016,152
St. Joseph's (ME),11/14/2015,84,72,Neutral,"Biddeford, Maine (Harold Alfond Forum)",,96,605,2016,152
Regis (MA),11/17/2015,83,67,Home,,,347,569,2016,152
Southern Me.,11/20/2015,89,98,Neutral,"Muldoon Gymnasium (Nashua, N.H.)",,40,662,2016,152
Rivier,11/21/2015,83,67,Away,,,30,18422,2016,152
Green Mountain,12/02/2015,81,91,Home,,,289,11062,2016,152
Lyndon St.,12/05/2015,93,76,Away,,,160,30065,2016,152
Husson,12/11/2015,86,90,Away,,1 OT,738,1133,2016,152
Maine Maritime,12/12/2015,61,59,Away,,,437,378,2016,152
Johnson St.,01/05/2016,83,80,Home,,,112,324,2016,152
Keene St.,01/07/2016,53,89,Away,,,834,330,2016,152
Castleton,01/14/2016,76,45,Home,,,121,123,2016,152
Green Mountain,01/16/2016,87,86,Away,,,78,11062,2016,152
Lyndon St.,01/19/2016,78,64,Home,,,263,30065,2016,152
Thomas (ME),01/22/2016,70,78,Away,,,504,2758,2016,152
Me.-Farmington,01/23/2016,88,58,Away,,,300,379,2016,152
Maine Maritime,01/29/2016,67,62,Home,,,234,378,2016,152
Husson,01/30/2016,77,88,Home,,,302,1133,2016,152
Castleton,02/02/2016,76,49,Away,,,160,123,2016,152
Johnson St.,02/10/2016,92,83,Away,,,257,324,2016,152
Me.-Farmington,02/12/2016,74,41,Home,,,212,379,2016,152
Thomas (ME),02/13/2016,82,73,Home,,,288,2758,2016,152
New England Col.,02/16/2016,96,83,Away,,,150,467,2016,152
New England Col.,02/20/2016,108,71,Home,,,431,467,2016,152
Johnson St.,02/26/2016,99,95,Neutral,"Bangor, Maine (Newman Gym)",1 OT,200,324,2016,152
Husson,02/27/2016,77,94,Away,,,1200,1133,2016,152
Anna Maria,03/05/2016,90,99,Home,,,211,26,2016,152
George Mason,11/13/2015,66,53,Away,,,5124,248,2016,153
Cornell,11/16/2015,98,101,Home,,2 OT,814,167,2016,153
Albany (NY),11/19/2015,67,88,Away,,,3711,14,2016,153
Fordham,11/24/2015,58,84,Away,,,1538,236,2016,153
UMBC,11/28/2015,71,63,Away,,,590,391,2016,153
Binghamton,12/01/2015,50,69,Away,,,1714,62,2016,153
TCU,12/05/2015,49,76,Away,,,4296,698,2016,153
Syracuse,12/08/2015,51,78,Away,,,21201,688,2016,153
Utica,12/10/2015,90,68,Home,,,488,733,2016,153
New Hampshire,12/13/2015,75,59,Home,,,582,469,2016,153
Georgia Tech,12/23/2015,60,76,Away,,,4638,255,2016,153
Lafayette,12/30/2015,77,70,Home,,,722,342,2016,153
American,01/03/2016,56,37,Away,,,489,23,2016,153
Holy Cross,01/06/2016,63,65,Away,,,1256,285,2016,153
Navy,01/09/2016,68,71,Home,,1 OT,859,726,2016,153
Army West Point,01/13/2016,80,66,Home,,,720,725,2016,153
Bucknell,01/16/2016,84,73,Away,,,3137,83,2016,153
Boston U.,01/20/2016,85,78,Home,,,795,68,2016,153
Holy Cross,01/24/2016,76,61,Home,,,674,285,2016,153
Lehigh,01/27/2016,70,79,Away,,,872,352,2016,153
American,01/30/2016,49,54,Home,,,784,23,2016,153
Loyola Maryland,02/01/2016,65,68,Away,,,431,369,2016,153
Navy,02/06/2016,58,55,Away,,,1927,726,2016,153
Army West Point,02/08/2016,72,82,Away,,,486,725,2016,153
Bucknell,02/13/2016,91,81,Home,,,1063,83,2016,153
Boston U.,02/17/2016,68,71,Away,,,909,68,2016,153
Loyola Maryland,02/21/2016,93,90,Home,,1 OT,943,369,2016,153
Lehigh,02/24/2016,54,71,Home,,,1049,352,2016,153
Lafayette,02/27/2016,77,79,Away,,,1729,342,2016,153
Army West Point,03/03/2016,72,79,Away,,,482,725,2016,153
Dallas Baptist,11/13/2015,81,99,Home,,,328,1045,2016,11403
St. Edward's,11/14/2015,80,85,Home,,,303,1334,2016,11403
Simon Fraser,11/20/2015,89,82,Away,,,225,30127,2016,11403
Simon Fraser,11/21/2015,89,79,Away,,,125,30127,2016,11403
Bethel (KS),11/27/2015,80,79,Home,,,303,,2016,11403
Bethany (KS),11/28/2015,88,85,Home,,,303,,2016,11403
Colorado Mines,12/05/2015,73,79,Home,,,200,155,2016,11403
Adams St.,12/11/2015,95,105,Away,,,475,929,2016,11403
Fort Lewis,12/12/2015,68,84,Away,,,989,1083,2016,11403
Westminster (UT),12/18/2015,64,69,Home,,,215,30209,2016,11403
Colorado Mesa,12/19/2015,82,91,Home,,,303,11416,2016,11403
N.M. Highlands,01/01/2016,93,81,Away,,,303,8577,2016,11403
Western N.M.,01/02/2016,89,66,Away,,,176,1445,2016,11403
Fort Lewis,01/08/2016,80,73,Home,,,303,1083,2016,11403
Adams St.,01/09/2016,77,89,Home,,,303,929,2016,11403
MSU Denver,01/15/2016,62,66,Away,,,518,413,2016,11403
UC-Colo. Springs,01/16/2016,73,81,Away,,,701,9754,2016,11403
Western St.,01/22/2016,99,89,Home,,,303,2759,2016,11403
Colorado St.-Pueblo,01/23/2016,115,113,Home,,,303,2720,2016,11403
Black Hills St.,01/29/2016,72,68,Home,,,303,30134,2016,11403
South Dakota Mines,01/30/2016,82,68,Home,,,303,30139,2016,11403
Chadron St.,02/05/2016,66,53,Away,,,464,1012,2016,11403
Regis (CO),02/06/2016,87,84,Away,,,255,568,2016,11403
Western N.M.,02/12/2016,92,78,Home,,,303,1445,2016,11403
N.M. Highlands,02/13/2016,92,100,Home,,,350,8577,2016,11403
Colorado St.-Pueblo,02/19/2016,55,75,Away,,,1102,2720,2016,11403
Western St.,02/20/2016,89,100,Away,,,482,2759,2016,11403
Colorado Mines,02/26/2016,103,106,Away,,2 OT,1038,155,2016,11403
Central Baptist,03/11/2016,79,80,Neutral,CCU Event Center,,120,,2016,11403
Iowa St.,11/13/2015,62,68,Neutral,"Sanford Pentagon Sioux Falls, SD",,3200,311,2016,157
Auburn,11/17/2015,91,84,Away,,,8075,37,2016,157
Portland,11/20/2015,85,63,Home,,,7783,551,2016,157
Omaha,11/22/2015,87,82,Home,,,7199,464,2016,157
Air Force,11/25/2015,81,70,Home,,,7698,721,2016,157
Northern Colo.,11/29/2015,82,52,Home,,,7424,502,2016,157
Fort Lewis,12/02/2015,95,71,Home,,,7587,1083,2016,157
Colorado St.,12/06/2015,88,77,Away,,,8750,156,2016,157
BYU,12/12/2015,92,83,Home,,,8913,77,2016,157
Nicholls St.,12/18/2015,85,68,Home,,,8185,483,2016,157
Hampton,12/19/2015,95,53,Home,,,8177,270,2016,157
Penn St.,12/22/2015,71,70,Neutral,"Orleans Arena, Las Vegas, NV",,2120,539,2016,157
SMU,12/23/2015,66,70,Neutral,"The Orleans Arena (Las Vegas, NV)",,2154,663,2016,157
California,01/01/2016,65,79,Away,,,9964,107,2016,157
Stanford,01/03/2016,56,55,Away,,,3887,674,2016,157
Utah,01/08/2016,54,56,Home,,,8701,732,2016,157
Oregon St.,01/13/2016,71,54,Home,,,9190,528,2016,157
Oregon,01/17/2016,91,87,Home,,,8459,529,2016,157
Washington,01/20/2016,83,95,Away,,,6325,756,2016,157
Washington St.,01/23/2016,75,70,Away,,,3321,754,2016,157
Stanford,01/27/2016,91,75,Home,,,8001,674,2016,157
California,01/31/2016,70,62,Home,,,9423,107,2016,157
Oregon,02/04/2016,56,76,Away,,,7226,529,2016,157
Oregon St.,02/06/2016,56,60,Away,,,6517,528,2016,157
Washington St.,02/11/2016,88,81,Home,,2 OT,7330,754,2016,157
Washington,02/13/2016,81,80,Home,,,9476,756,2016,157
Southern California,02/17/2016,72,79,Away,,,5132,657,2016,157
UCLA,02/20/2016,53,77,Away,,,8492,110,2016,157
Arizona,02/24/2016,75,72,Home,,,11309,29,2016,157
Arizona St.,02/28/2016,79,69,Home,,,10325,28,2016,157
Utah,03/05/2016,55,57,Away,,,15000,732,2016,157
Washington St.,03/09/2016,80,56,Neutral,"MGM Grand Garden Arena (Las Vegas, NV)",,12916,754,2016,157
Arizona,03/10/2016,78,82,Neutral,"MGM Grand Garden Arena (Las Vegas, Nev.)",,12916,29,2016,157
UConn,03/17/2016,67,74,Neutral,"Wells Fargo Arena - Des Moines, Iowa",,16732,164,2016,157
Grinnell,11/22/2015,90,105,Away,,,326,264,2016,154
Regis (CO),11/24/2015,66,72,Home,,,112,568,2016,154
Howard Payne,11/27/2015,80,74,Home,,,226,2741,2016,154
Whitworth,11/28/2015,66,73,Home,,,153,1454,2016,154
Johnson & Wales (CO),12/08/2015,81,58,Away,,,130,,2016,154
Whitworth,12/12/2015,56,72,Neutral,Wheeler Sports Center,,87,1454,2016,154
George Fox,12/13/2015,49,63,Away,,,102,1094,2016,154
Concordia (TX),12/28/2015,88,79,Home,,,204,24400,2016,154
Dominican (IL),12/29/2015,85,71,Home,,,234,1332,2016,154
Wis.-Whitewater,12/30/2015,58,81,Home,,,311,805,2016,154
Centenary (LA),01/02/2016,93,76,Home,,,123,125,2016,154
Centenary (LA),01/03/2016,81,65,Home,,,105,125,2016,154
Trinity (TX),01/08/2016,80,69,Home,,,211,715,2016,154
Schreiner,01/10/2016,73,65,Home,,,221,1355,2016,154
Dallas,01/15/2016,75,62,Away,,,152,1044,2016,154
Austin,01/16/2016,61,58,Away,,,178,953,2016,154
Johnson & Wales (CO),01/19/2016,88,75,Home,,,245,,2016,154
Texas Lutheran,01/22/2016,79,81,Away,,,725,1400,2016,154
Southwestern (TX),01/23/2016,76,69,Away,,,344,8746,2016,154
Texas Lutheran,01/29/2016,66,80,Home,,,412,1400,2016,154
Southwestern (TX),01/31/2016,86,73,Home,,1 OT,213,8746,2016,154
Dallas,02/05/2016,67,63,Home,,,332,1044,2016,154
Austin,02/07/2016,74,64,Home,,,227,953,2016,154
Trinity (TX),02/12/2016,56,57,Away,,,414,715,2016,154
Schreiner,02/13/2016,62,78,Away,,,275,1355,2016,154
Austin,02/27/2016,93,83,Neutral,"Shreveport, La. (Gold Dom",1 OT,100,953,2016,154
Texas Lutheran,02/28/2016,77,80,Neutral,"Shreveport, La. (Gold Dome)",,227,1400,2016,154
St. Edward's,11/13/2015,85,92,Neutral,"Lakewood,Colo.(CCU Events Center)",,100,1334,2016,11416
Dallas Baptist,11/14/2015,91,76,Neutral,CCU Event Center,,88,1045,2016,11416
Cameron,11/20/2015,81,73,Neutral,Paul Wright Gymnasium,,235,996,2016,11416
Eastern N.M.,11/21/2015,82,86,Neutral,Paul Wright Gymnasium,,187,206,2016,11416
Webber Int'l,11/27/2015,105,51,Home,,,1233,,2016,11416
Tex. A&M-Commerce,11/28/2015,85,76,Home,,,1085,199,2016,11416
Westminster (UT),12/05/2015,61,68,Away,,,289,30209,2016,11416
UC-Colo. Springs,12/11/2015,62,82,Home,,,677,9754,2016,11416
MSU Denver,12/12/2015,69,76,Home,,,803,413,2016,11416
Colorado Mines,12/18/2015,89,85,Away,,1 OT,364,155,2016,11416
Colo. Christian,12/19/2015,91,82,Away,,,303,11403,2016,11416
South Dakota Mines,01/01/2016,67,48,Home,,,1317,30139,2016,11416
Black Hills St.,01/02/2016,86,71,Home,,,1009,30134,2016,11416
MSU Denver,01/08/2016,72,60,Away,,,399,413,2016,11416
UC-Colo. Springs,01/09/2016,82,86,Away,,,439,9754,2016,11416
Fort Lewis,01/15/2016,75,72,Home,,,1244,1083,2016,11416
Adams St.,01/16/2016,88,71,Home,,,995,929,2016,11416
Regis (CO),01/22/2016,105,80,Away,,,301,568,2016,11416
Chadron St.,01/23/2016,85,72,Away,,,450,1012,2016,11416
Colorado St.-Pueblo,01/29/2016,93,66,Home,,,1245,2720,2016,11416
Western St.,01/30/2016,89,62,Home,,,2166,2759,2016,11416
Western N.M.,02/05/2016,83,61,Away,,,214,1445,2016,11416
N.M. Highlands,02/06/2016,95,99,Away,,,422,8577,2016,11416
Black Hills St.,02/12/2016,77,88,Away,,,703,30134,2016,11416
South Dakota Mines,02/13/2016,85,66,Away,,,389,30139,2016,11416
Chadron St.,02/19/2016,88,66,Home,,,1190,1012,2016,11416
Regis (CO),02/20/2016,86,83,Home,,,2074,568,2016,11416
Westminster (UT),02/26/2016,85,64,Home,,,1304,30209,2016,11416
N.M. Highlands,03/01/2016,95,77,Home,,1 OT,2100,8577,2016,11416
Colorado Mines,03/04/2016,73,84,Neutral,"Durango, CO (Whalen Gymnasium)",,563,155,2016,11416
St. Mary's (TX),11/13/2015,70,62,Home,,,364,1346,2016,155
Lubbock Christian,11/14/2015,83,68,Home,,,637,30177,2016,155
UC San Diego,11/22/2015,74,86,Away,,,128,112,2016,155
Neb.-Kearney,11/25/2015,67,66,Home,,,364,1156,2016,155
Evangel,11/27/2015,92,75,Home,,,210,,2016,155
Haskell,11/28/2015,85,67,Home,,,200,,2016,155
Colo. Christian,12/05/2015,79,73,Away,,,200,11403,2016,155
Fort Lewis,12/11/2015,53,64,Away,,,1088,1083,2016,155
Adams St.,12/12/2015,83,61,Away,,,538,929,2016,155
Colorado Mesa,12/18/2015,85,89,Home,,1 OT,364,11416,2016,155
Westminster (UT),12/19/2015,67,50,Home,,,194,30209,2016,155
Western N.M.,01/01/2016,79,72,Away,,,138,1445,2016,155
N.M. Highlands,01/02/2016,68,70,Away,,,175,8577,2016,155
Adams St.,01/08/2016,85,71,Home,,,303,929,2016,155
Fort Lewis,01/09/2016,59,76,Home,,,627,1083,2016,155
UC-Colo. Springs,01/15/2016,90,84,Away,,,652,9754,2016,155
MSU Denver,01/16/2016,70,65,Away,,,345,413,2016,155
Colorado St.-Pueblo,01/22/2016,80,90,Home,,,1000,2720,2016,155
Western St.,01/23/2016,95,71,Home,,,364,2759,2016,155
South Dakota Mines,01/29/2016,97,43,Home,,,585,30139,2016,155
Black Hills St.,01/30/2016,88,63,Home,,,430,30134,2016,155
Regis (CO),02/05/2016,80,72,Away,,,303,568,2016,155
Chadron St.,02/06/2016,88,73,Away,,,498,1012,2016,155
N.M. Highlands,02/12/2016,88,65,Home,,,583,8577,2016,155
Western N.M.,02/13/2016,84,54,Home,,,364,1445,2016,155
Western St.,02/19/2016,99,71,Away,,,327,2759,2016,155
Colorado St.-Pueblo,02/20/2016,98,78,Away,,,1276,2720,2016,155
Colo. Christian,02/26/2016,106,103,Home,,2 OT,1038,11403,2016,155
Adams St.,03/01/2016,78,69,Home,,,381,929,2016,155
Colorado Mesa,03/04/2016,84,73,Neutral,"Durango, CO (Whalen Gymnasium)",,563,11416,2016,155
Fort Lewis,03/05/2016,72,73,Away,,,1842,1083,2016,155
Tarleton St.,03/12/2016,61,83,Neutral,"Wichita Falls, Texas",,3359,1395,2016,155
UNI,11/14/2015,84,78,Away,,,4455,504,2016,156
Loyola Marymount,11/19/2015,83,75,Home,,,3142,370,2016,156
Oakland,11/22/2015,95,89,Home,,,2638,514,2016,156
Abilene Christian,11/24/2015,108,100,Home,,2 OT,2801,2,2016,156
Portland,11/27/2015,90,74,Neutral,"Corpus Christi, TX",,264,551,2016,156
UTEP,11/28/2015,90,99,Neutral,"Corpus Christi, TX",2 OT,274,704,2016,156
Long Beach St.,12/03/2015,77,83,Home,,,3581,99,2016,156
Colorado,12/06/2015,77,88,Home,,,8750,157,2016,156
Ark.-Fort Smith,12/09/2015,97,72,Home,,,2523,30105,2016,156
Northern Colo.,12/13/2015,64,73,Away,,,1576,502,2016,156
Kansas St.,12/19/2015,56,61,Away,,,9367,327,2016,156
USC Upstate,12/21/2015,89,61,Home,,,2658,10411,2016,156
Regis (CO),12/29/2015,77,53,Home,,,3103,568,2016,156
Boise St.,01/02/2016,80,84,Away,,,6749,66,2016,156
UNLV,01/06/2016,66,65,Home,,,3431,465,2016,156
San Jose St.,01/09/2016,85,84,Away,,1 OT,1470,630,2016,156
San Diego St.,01/13/2016,62,69,Home,,,4018,626,2016,156
Utah St.,01/16/2016,92,96,Home,,,3752,731,2016,156
Air Force,01/20/2016,83,79,Away,,,2021,721,2016,156
San Jose St.,01/27/2016,74,66,Home,,,3582,630,2016,156
Wyoming,01/30/2016,76,83,Away,,,8148,811,2016,156
San Diego St.,02/02/2016,67,69,Away,,,12414,626,2016,156
Nevada,02/06/2016,76,67,Home,,,4018,466,2016,156
Boise St.,02/10/2016,97,93,Home,,2 OT,3067,66,2016,156
UNLV,02/13/2016,80,87,Away,,,11753,465,2016,156
Utah St.,02/17/2016,59,72,Away,,,9377,731,2016,156
Wyoming,02/20/2016,66,84,Home,,,7067,811,2016,156
New Mexico,02/23/2016,86,69,Home,,,3148,473,2016,156
Nevada,02/28/2016,80,87,Away,,1 OT,6633,466,2016,156
Fresno St.,03/02/2016,73,87,Away,,,9948,96,2016,156
Air Force,03/05/2016,87,73,Home,,,4226,721,2016,156
San Jose St.,03/09/2016,80,61,Neutral,"Las Vegas, Nev. (Thomas & Mack Center)",,5970,630,2016,156
Boise St.,03/10/2016,88,81,Neutral,"Las Vegas, Nev. (Thomas & Mack Center)",,6325,66,2016,156
Fresno St.,03/11/2016,56,64,Neutral,"Las Vegas, Nev. (Thomas & Mack Center)",,8036,96,2016,156
Tex. A&M Int'l,11/14/2015,83,79,Neutral,"Kingsville, TX",,173,30090,2016,2720
Tex. Permian Basin,11/15/2015,96,90,Neutral,"Kingsville, TX (Hampton Inn Court)",,121,30088,2016,2720
Midwestern St.,11/19/2015,72,88,Home,,,213,1222,2016,2720
Midwestern St.,11/24/2015,87,74,Away,,,1189,1222,2016,2720
Tarleton St.,11/27/2015,87,84,Away,,1 OT,1612,1395,2016,2720
Tex. A&M-Kingsville,11/28/2015,69,72,Neutral,"Stephenville, TX",1 OT,324,696,2016,2720
Western St.,12/05/2015,87,84,Away,,,489,2759,2016,2720
Western N.M.,12/11/2015,80,77,Away,,,145,1445,2016,2720
N.M. Highlands,12/12/2015,87,93,Away,,,200,8577,2016,2720
Fort Lewis,12/18/2015,76,87,Home,,,750,1083,2016,2720
Adams St.,12/19/2015,84,63,Home,,,831,929,2016,2720
Regis (CO),01/02/2016,85,93,Away,,,190,568,2016,2720
Chadron St.,01/03/2016,71,63,Away,,,229,1012,2016,2720
N.M. Highlands,01/08/2016,88,69,Home,,,501,8577,2016,2720
Western N.M.,01/09/2016,109,83,Home,,,623,1445,2016,2720
South Dakota Mines,01/15/2016,89,53,Home,,,606,30139,2016,2720
Black Hills St.,01/16/2016,62,82,Home,,,1012,30134,2016,2720
Colorado Mines,01/22/2016,90,80,Away,,,1000,155,2016,2720
Colo. Christian,01/23/2016,113,115,Away,,,303,11403,2016,2720
Colorado Mesa,01/29/2016,66,93,Away,,,1245,11416,2016,2720
Westminster (UT),01/30/2016,75,89,Away,,,214,30209,2016,2720
UC-Colo. Springs,02/05/2016,98,91,Home,,1 OT,1567,9754,2016,2720
MSU Denver,02/06/2016,90,83,Home,,,1226,413,2016,2720
Adams St.,02/12/2016,78,85,Away,,,521,929,2016,2720
Fort Lewis,02/13/2016,85,99,Away,,,1234,1083,2016,2720
Colo. Christian,02/19/2016,75,55,Home,,,1102,11403,2016,2720
Colorado Mines,02/20/2016,78,98,Home,,,1276,155,2016,2720
Western St.,02/26/2016,97,64,Home,,,878,2759,2016,2720
Fort Lewis,03/01/2016,86,89,Away,,,715,1083,2016,2720
Kean,11/13/2015,107,62,Home,,,878,329,2016,158
Kansas St.,11/16/2015,71,81,Away,,,11368,327,2016,158
Northwestern,11/20/2015,80,83,Away,,1 OT,6117,509,2016,158
Lehigh,11/22/2015,88,61,Home,,,1011,352,2016,158
Wofford,11/24/2015,70,59,Home,,,840,2915,2016,158
Fairfield,11/27/2015,81,82,Away,,1 OT,1887,220,2016,158
Longwood,11/28/2015,69,70,Home,,,983,363,2016,158
Bucknell,12/02/2015,72,61,Away,,,2465,83,2016,158
Saint Joseph's,12/04/2015,78,80,Home,,,1088,606,2016,158
Delaware,12/06/2015,82,69,Home,,,989,180,2016,158
Manhattan,12/09/2015,72,71,Away,,,714,381,2016,158
NJIT,12/12/2015,65,56,Home,,,1244,471,2016,158
Robert Morris,12/14/2015,78,71,Home,,,462,579,2016,158
Howard,12/28/2015,72,59,Home,,,1514,290,2016,158
Stony Brook,01/02/2016,60,69,Away,,,3624,683,2016,158
UMES,01/06/2016,81,75,Home,,,868,393,2016,158
Central Penn,01/09/2016,96,68,Home,,,785,,2016,158
Cornell,01/16/2016,74,70,Home,,,2236,167,2016,158
Cornell,01/23/2016,79,68,Away,,,3935,167,2016,158
Dartmouth,01/29/2016,77,60,Away,,,835,172,2016,158
Harvard,01/30/2016,55,54,Away,,,2195,275,2016,158
Yale,02/05/2016,72,86,Away,,,2219,813,2016,158
Brown,02/06/2016,77,73,Away,,,953,80,2016,158
Penn,02/12/2016,63,53,Home,,,2505,540,2016,158
Princeton,02/13/2016,83,88,Home,,1 OT,2633,554,2016,158
Harvard,02/19/2016,90,76,Home,,,2587,275,2016,158
Dartmouth,02/20/2016,73,54,Home,,,2349,172,2016,158
Princeton,02/26/2016,83,88,Away,,,3121,554,2016,158
Penn,02/27/2016,93,65,Away,,,3378,540,2016,158
Brown,03/04/2016,66,63,Home,,,1937,80,2016,158
Yale,03/05/2016,55,71,Home,,,2720,813,2016,158
Norfolk St.,03/16/2016,86,54,Home,,,1037,485,2016,158
Ball St.,03/23/2016,69,67,Home,,,1397,47,2016,158
NJIT,03/27/2016,80,65,Home,,,1249,471,2016,158
UC Irvine,03/29/2016,73,67,Home,,,2603,109,2016,158
Middle Ga. St.,11/14/2015,91,72,Home,,,273,,2016,159
Carver,11/17/2015,101,88,Home,,,382,,2016,159
West Ga.,11/21/2015,110,106,Home,,,302,766,2016,159
Benedict,11/28/2015,91,76,Neutral,Albany State University- ASU HPER Gym,,345,55,2016,159
Albany St. (GA),11/29/2015,74,56,Away,,,489,13,2016,159
Miles,12/11/2015,106,98,Away,,,105,422,2016,159
Lane,12/12/2015,69,74,Neutral,"Birmingham, AL",,75,347,2016,159
UNC Pembroke,12/17/2015,82,69,Home,,,388,537,2016,159
S.C. Aiken,12/19/2015,74,49,Home,,,247,11276,2016,159
Francis Marion,01/02/2016,94,82,Away,,,354,1085,2016,159
Armstrong St.,01/04/2016,78,75,Away,,,369,33,2016,159
Ga. Southwestern,01/07/2016,104,109,Home,,,462,1097,2016,159
Georgia College,01/09/2016,83,82,Home,,,547,1096,2016,159
North Georgia,01/13/2016,95,67,Away,,,991,30052,2016,159
Augusta,01/16/2016,77,81,Away,,,643,39,2016,159
Lander,01/19/2016,89,94,Home,,,923,1167,2016,159
Young Harris,01/24/2016,86,83,Away,,,779,30154,2016,159
Flagler,01/27/2016,84,72,Home,,,782,30092,2016,159
Ga. Southwestern,01/30/2016,76,59,Away,,,698,1097,2016,159
Clayton St.,02/03/2016,88,86,Home,,,807,20576,2016,159
Georgia College,02/06/2016,78,88,Away,,,3907,1096,2016,159
Montevallo,02/10/2016,75,80,Away,,,475,1238,2016,159
Young Harris,02/13/2016,86,84,Home,,1 OT,442,30154,2016,159
Montevallo,02/17/2016,69,68,Home,,,921,1238,2016,159
North Georgia,02/20/2016,89,75,Home,,,763,30052,2016,159
Clayton St.,02/24/2016,93,72,Away,,,1092,20576,2016,159
Francis Marion,02/28/2016,101,89,Home,,,711,1085,2016,159
Augusta,03/05/2016,73,77,Home,,,1217,39,2016,159
Queens (NC),03/12/2016,84,94,Neutral,"Harrogate, TN",,2145,11504,2016,159
Winston-Salem,11/13/2015,83,79,Away,,,1998,791,2016,1028
