opponent_name,game_date,score,opponent_score,location,neutral_site_location,game_length,attendence,opponent_id,year,school_id
Lancaster Bible,02/22/2012,76,78,Away,,,387,30085,2012,1305
La Sierra,11/19/2011,69,56,Away,,,50,30043,2012,105
Whitworth,11/25/2011,53,67,Neutral,"Pleasant Hill, CA",,120,1454,2012,105
Whitman,11/26/2011,62,68,Neutral,"Pleasant Hill, CA",,100,780,2012,105
La Sierra,11/30/2011,71,62,Home,,,303,,2012,105
Pacifica,12/07/2011,72,60,Home,,,371,,2012,105
Chapman,12/10/2011,54,58,Away,,,326,134,2012,105
UC Santa Cruz,12/18/2011,50,60,Home,,,235,113,2012,105
Washington Col.,12/29/2011,67,75,Home,,,202,753,2012,105
Geneva,12/30/2011,53,45,Home,,,233,30084,2012,105
UC Santa Cruz,01/03/2012,51,61,Away,,,50,113,2012,105
Pomona-Pitzer,01/07/2012,56,61,Home,,,172,549,2012,105
Whittier,01/11/2012,57,74,Away,,,604,781,2012,105
La Verne,01/14/2012,53,65,Away,,,248,341,2012,105
Caltech,01/18/2012,64,42,Home,,,344,89,2012,105
Occidental,01/21/2012,60,54,Home,,,568,516,2012,105
Redlands,01/25/2012,56,72,Away,,,145,567,2012,105
Claremont-M-S,01/28/2012,53,59,Away,,,178,142,2012,105
Whittier,02/01/2012,46,81,Home,,,183,781,2012,105
La Verne,02/04/2012,72,60,Home,,,648,341,2012,105
Pomona-Pitzer,02/08/2012,47,46,Away,,,147,549,2012,105
Caltech,02/11/2012,54,49,Away,,,279,89,2012,105
Claremont-M-S,02/15/2012,46,57,Home,,,215,142,2012,105
Redlands,02/18/2012,65,59,Home,,,466,567,2012,105
Occidental,02/21/2012,65,54,Away,,,223,516,2012,105
San Jose St.,11/12/2011,79,52,Home,,,1812,630,2012,90
CSU Bakersfield,11/16/2011,58,60,Home,,,1505,94,2012,90
Southern California,11/19/2011,42,36,Away,,,2606,657,2012,90
UNLV,11/22/2011,52,75,Away,,,12061,465,2012,90
Morgan St.,11/25/2011,62,61,Neutral,"Las Vegas, NV",,500,446,2012,90
Mississippi Val.,11/26/2011,72,55,Neutral,"Las Vegas, NV",,500,432,2012,90
Sacramento St.,11/30/2011,77,51,Home,,,2247,102,2012,90
St. Mary's (CA),12/03/2011,54,59,Home,,,2878,610,2012,90
San Jose St.,12/10/2011,47,40,Away,,,1427,630,2012,90
Menlo,12/14/2011,91,58,Home,,,1228,405,2012,90
Fresno St.,12/17/2011,65,46,Away,,,6110,96,2012,90
DePaul,12/21/2011,58,63,Away,,,8254,176,2012,90
Hope Int'l,12/29/2011,67,61,Home,,,1616,,2012,90
UC Santa Barbara,01/02/2012,57,58,Home,,,3032,104,2012,90
Long Beach St.,01/05/2012,50,55,Away,,,2662,99,2012,90
Cal St. Fullerton,01/07/2012,73,67,Home,,,2725,97,2012,90
UC Irvine,01/12/2012,66,50,Away,,,1790,109,2012,90
UC Riverside,01/14/2012,53,60,Away,,,816,111,2012,90
Long Beach St.,01/19/2012,69,78,Home,,,2779,99,2012,90
Cal St. Northridge,01/21/2012,100,54,Home,,,2483,101,2012,90
Pacific,01/26/2012,51,61,Away,,,1725,534,2012,90
UC Davis,01/28/2012,67,65,Away,,,2185,108,2012,90
Cal St. Fullerton,02/02/2012,61,83,Away,,,932,97,2012,90
CSU Bakersfield,02/04/2012,66,69,Away,,,1663,94,2012,90
UC Riverside,02/09/2012,54,52,Home,,,2012,111,2012,90
UC Irvine,02/11/2012,77,74,Home,,,2753,109,2012,90
Cal St. Northridge,02/15/2012,81,94,Away,,,1022,101,2012,90
Northern Colo.,02/18/2012,73,81,Away,,,1643,502,2012,90
UC Santa Barbara,02/25/2012,60,68,Away,,,4205,104,2012,90
UC Davis,03/01/2012,69,56,Home,,,1543,108,2012,90
Pacific,03/03/2012,67,38,Home,,,2771,534,2012,90
UC Riverside,03/08/2012,66,54,Neutral,"Anaheim, CA",,3917,111,2012,90
UC Santa Barbara,03/09/2012,52,64,Neutral,"Anaheim, CA",,5171,104,2012,90
Notre Dame de Namur,11/19/2011,57,48,Home,,,602,30056,2012,91
San Fran. St.,11/23/2011,73,59,Away,,,355,628,2012,91
Cal St. Stanislaus,12/01/2011,66,65,Home,,,1025,103,2012,91
Cal St. Chico,12/03/2011,64,50,Home,,,621,95,2012,91
Master's,12/10/2011,58,56,Away,,,483,,2012,91
Pacifica,12/15/2011,96,48,Home,,,527,,2012,91
Cal St. San B'dino,12/29/2011,85,76,Away,,1 OT,603,93,2012,91
UC San Diego,12/30/2011,66,52,Away,,,321,112,2012,91
Cal St. East Bay,01/05/2012,54,57,Home,,,810,98,2012,91
Cal St. Monterey Bay,01/07/2012,66,39,Home,,,947,30055,2012,91
Humboldt St.,01/12/2012,64,74,Away,,,1141,291,2012,91
Sonoma St.,01/14/2012,64,70,Away,,,855,645,2012,91
San Fran. St.,01/17/2012,65,54,Home,,,1183,628,2012,91
Cal St. Dom. Hills,01/20/2012,59,64,Away,,,359,92,2012,91
Cal St. L.A.,01/21/2012,59,49,Away,,,401,100,2012,91
UC San Diego,01/26/2012,58,50,Home,,,713,112,2012,91
Cal St. San B'dino,01/28/2012,67,54,Home,,,1207,93,2012,91
Cal St. Chico,02/03/2012,55,75,Away,,,1113,95,2012,91
Cal St. Stanislaus,02/04/2012,65,56,Away,,,683,103,2012,91
Cal St. Monterey Bay,02/10/2012,64,35,Away,,,411,30055,2012,91
Cal St. East Bay,02/11/2012,52,51,Away,,,810,98,2012,91
Sonoma St.,02/16/2012,53,60,Home,,,907,645,2012,91
Humboldt St.,02/18/2012,64,47,Home,,,1072,291,2012,91
Cal St. L.A.,02/22/2012,61,64,Home,,,873,100,2012,91
Cal St. Dom. Hills,02/24/2012,60,58,Home,,2 OT,1631,92,2012,91
Cal St. Stanislaus,02/28/2012,69,67,Home,,,1705,103,2012,91
Humboldt St.,03/02/2012,70,74,Neutral,"La Jolla, CA",,311,291,2012,91
Cal St. L.A.,11/16/2011,58,73,Away,,,387,100,2012,92
Pacific,11/21/2011,68,74,Away,,,1611,534,2012,92
UC San Diego,12/02/2011,63,53,Home,,,303,112,2012,92
Cal St. San B'dino,12/03/2011,61,63,Home,,,373,93,2012,92
Cal St. East Bay,12/18/2011,77,73,Away,,,249,98,2012,92
Cal St. Monterey Bay,12/19/2011,63,54,Away,,,223,30055,2012,92
Cal St. L.A.,12/30/2011,51,49,Home,,,320,100,2012,92
Sonoma St.,01/06/2012,78,59,Home,,,305,645,2012,92
Humboldt St.,01/07/2012,54,56,Home,,,350,291,2012,92
Cal St. Chico,01/13/2012,49,46,Away,,,919,95,2012,92
Cal St. Stanislaus,01/14/2012,58,59,Away,,,268,103,2012,92
Cal Poly Pomona,01/20/2012,64,59,Home,,,359,91,2012,92
San Fran. St.,01/21/2012,60,55,Home,,,368,628,2012,92
Cal St. Monterey Bay,01/27/2012,75,57,Home,,,405,30055,2012,92
Cal St. East Bay,01/28/2012,64,58,Home,,,335,98,2012,92
Cal St. San B'dino,02/03/2012,47,67,Away,,,622,93,2012,92
UC San Diego,02/04/2012,46,48,Away,,,580,112,2012,92
Humboldt St.,02/09/2012,63,73,Away,,,1336,291,2012,92
Sonoma St.,02/11/2012,61,62,Away,,,1539,645,2012,92
Cal St. Stanislaus,02/17/2012,78,71,Home,,,421,103,2012,92
Cal St. Chico,02/18/2012,57,66,Home,,,520,95,2012,92
San Fran. St.,02/22/2012,66,70,Away,,,432,628,2012,92
Cal Poly Pomona,02/24/2012,58,60,Away,,2 OT,1631,91,2012,92
Cal St. Chico,02/28/2012,45,52,Away,,,1064,95,2012,92
Dominican (CA),11/11/2011,88,68,Home,,,571,30118,2012,98
Academy of Art,11/16/2011,80,70,Away,,,150,30123,2012,98
Western Ore.,11/18/2011,71,73,Away,,,428,1446,2012,98
Saint Martin's,11/19/2011,69,73,Neutral,"Monmouth, OR",,271,1343,2012,98
Sonoma St.,12/02/2011,89,85,Home,,,445,645,2012,98
Humboldt St.,12/03/2011,88,82,Home,,,535,291,2012,98
Cal St. Dom. Hills,12/18/2011,73,77,Home,,,249,92,2012,98
Cal St. L.A.,12/19/2011,64,71,Home,,,370,100,2012,98
Cal St. Monterey Bay,12/30/2011,91,87,Home,,,150,30055,2012,98
Cal Poly Pomona,01/05/2012,57,54,Away,,,810,91,2012,98
San Fran. St.,01/07/2012,72,78,Away,,,352,628,2012,98
UC San Diego,01/13/2012,80,79,Away,,1 OT,919,112,2012,98
Cal St. San B'dino,01/14/2012,71,83,Away,,,434,93,2012,98
Cal St. Chico,01/20/2012,76,93,Home,,,1073,95,2012,98
Cal St. Stanislaus,01/21/2012,82,93,Home,,,589,103,2012,98
Cal St. L.A.,01/27/2012,71,78,Away,,,389,100,2012,98
Cal St. Dom. Hills,01/28/2012,58,64,Away,,,335,92,2012,98
Humboldt St.,02/02/2012,78,86,Away,,,876,291,2012,98
Sonoma St.,02/04/2012,63,96,Away,,,765,645,2012,98
San Fran. St.,02/10/2012,71,78,Home,,,727,628,2012,98
Cal Poly Pomona,02/11/2012,51,52,Home,,,810,91,2012,98
Cal St. Monterey Bay,02/14/2012,91,67,Away,,,119,30055,2012,98
Cal St. San B'dino,02/17/2012,74,72,Home,,,380,93,2012,98
UC San Diego,02/18/2012,83,71,Home,,,542,112,2012,98
Cal St. Stanislaus,02/23/2012,83,86,Away,,,1457,103,2012,98
Cal St. Chico,02/24/2012,47,61,Away,,,1672,95,2012,98
Redlands,11/11/2011,118,68,Home,,,862,567,2012,97
Nicholls St.,11/18/2011,73,63,Neutral,"Lafayette, LA",,3743,483,2012,97
La.-Lafayette,11/19/2011,69,63,Away,,,3670,671,2012,97
Houston Baptist,11/20/2011,83,88,Neutral,"Lafayette, LA",,3460,287,2012,97
CSU Bakersfield,11/26/2011,66,73,Home,,,634,94,2012,97
Wichita St.,12/01/2011,60,75,Away,,,10269,782,2012,97
SIU Edwardsville,12/03/2011,79,57,Away,,,1145,660,2012,97
Utah,12/07/2011,81,50,Away,,,7671,732,2012,97
Eastern Wash.,12/11/2011,91,76,Home,,,751,207,2012,97
La Verne,12/17/2011,86,44,Home,,,764,341,2012,97
Portland St.,12/22/2011,92,86,Home,,,721,550,2012,97
UC Davis,12/29/2011,65,64,Home,,,759,108,2012,97
Pacific,01/02/2012,78,73,Home,,,671,534,2012,97
UC Santa Barbara,01/05/2012,64,77,Away,,,2674,104,2012,97
Cal Poly,01/07/2012,67,73,Away,,,2725,90,2012,97
CSU Bakersfield,01/14/2012,65,67,Away,,,1234,94,2012,97
UC Riverside,01/18/2012,72,61,Home,,,896,111,2012,97
UC Irvine,01/21/2012,92,84,Away,,,1521,109,2012,97
Cal St. Northridge,01/26/2012,70,68,Away,,,1467,101,2012,97
Long Beach St.,01/28/2012,61,75,Away,,,5649,99,2012,97
Cal Poly,02/02/2012,83,61,Home,,,932,90,2012,97
UC Santa Barbara,02/04/2012,99,86,Home,,,3224,104,2012,97
UC Irvine,02/09/2012,100,94,Home,,,923,109,2012,97
UC Riverside,02/15/2012,77,64,Away,,,758,111,2012,97
Montana St.,02/18/2012,80,66,Home,,,963,440,2012,97
Pacific,02/23/2012,69,68,Away,,,2019,534,2012,97
UC Davis,02/25/2012,75,78,Away,,,2404,108,2012,97
Cal St. Northridge,02/29/2012,87,76,Home,,,1380,101,2012,97
Long Beach St.,03/03/2012,77,74,Home,,,3458,99,2012,97
UC Irvine,03/08/2012,59,65,Neutral,"Anaheim, CA",,3917,109,2012,97
Loyola Marymount,03/14/2012,79,88,Away,,,1161,370,2012,97
American Sports Univ,11/12/2011,103,41,Home,,,250,,2012,100
Cal St. Dom. Hills,11/16/2011,73,58,Home,,,387,92,2012,100
Pacifica,11/25/2011,80,56,Home,,,267,,2012,100
Cal Baptist,11/26/2011,75,56,Home,,,326,30135,2012,100
Cal St. San B'dino,12/02/2011,48,61,Home,,,382,93,2012,100
UC San Diego,12/03/2011,49,41,Home,,,312,112,2012,100
Holy Names,12/12/2011,78,49,Away,,,100,,2012,100
Cal St. Monterey Bay,12/18/2011,62,60,Away,,,212,30055,2012,100
Cal St. East Bay,12/19/2011,71,64,Away,,,370,98,2012,100
Cal St. Dom. Hills,12/30/2011,49,51,Away,,,320,92,2012,100
Humboldt St.,01/06/2012,68,48,Home,,,321,291,2012,100
Sonoma St.,01/07/2012,62,67,Home,,1 OT,273,645,2012,100
Cal St. Stanislaus,01/13/2012,73,65,Away,,,281,103,2012,100
Cal St. Chico,01/14/2012,66,69,Away,,,796,95,2012,100
San Fran. St.,01/20/2012,82,71,Home,,,407,628,2012,100
Cal Poly Pomona,01/21/2012,49,59,Home,,,401,91,2012,100
Cal St. East Bay,01/27/2012,78,71,Home,,,389,98,2012,100
Cal St. Monterey Bay,01/28/2012,75,56,Home,,,339,30055,2012,100
UC San Diego,02/03/2012,56,57,Away,,,3642,112,2012,100
Cal St. San B'dino,02/04/2012,60,62,Away,,,1356,93,2012,100
Sonoma St.,02/09/2012,79,73,Away,,,1266,645,2012,100
Humboldt St.,02/11/2012,55,74,Away,,,1658,291,2012,100
Cal St. Chico,02/17/2012,66,60,Home,,,421,95,2012,100
Cal St. Stanislaus,02/18/2012,62,66,Home,,,450,103,2012,100
Cal Poly Pomona,02/22/2012,64,61,Away,,,873,91,2012,100
San Fran. St.,02/24/2012,75,70,Away,,,607,628,2012,100
Humboldt St.,02/28/2012,75,78,Away,,,1104,291,2012,100
Pacific,11/13/2011,63,75,Away,,,1862,534,2012,30055
Westminster (UT),11/17/2011,68,72,Home,,,211,,2012,30055
Cal Maritime,11/22/2011,82,74,Home,,,147,,2012,30055
Humboldt St.,12/02/2011,59,74,Home,,,387,291,2012,30055
Sonoma St.,12/03/2011,80,72,Home,,1 OT,491,645,2012,30055
Notre Dame de Namur,12/10/2011,70,71,Away,,,120,30056,2012,30055
Cal St. L.A.,12/18/2011,60,62,Home,,,212,100,2012,30055
Cal St. Dom. Hills,12/19/2011,54,63,Home,,,223,92,2012,30055
Cal St. East Bay,12/30/2011,87,91,Away,,,150,98,2012,30055
San Fran. St.,01/05/2012,82,92,Away,,,422,628,2012,30055
Cal Poly Pomona,01/07/2012,39,66,Away,,,947,91,2012,30055
Cal St. San B'dino,01/13/2012,62,84,Away,,,702,93,2012,30055
UC San Diego,01/14/2012,67,71,Away,,,606,112,2012,30055
Cal St. Stanislaus,01/20/2012,52,70,Home,,,251,103,2012,30055
Cal St. Chico,01/21/2012,61,82,Home,,,440,95,2012,30055
Cal St. Dom. Hills,01/27/2012,57,75,Away,,,405,92,2012,30055
Cal St. L.A.,01/28/2012,56,75,Away,,,339,100,2012,30055
Sonoma St.,02/02/2012,77,80,Away,,,484,645,2012,30055
Humboldt St.,02/04/2012,73,93,Away,,,1389,291,2012,30055
Cal Poly Pomona,02/10/2012,35,64,Home,,,411,91,2012,30055
San Fran. St.,02/11/2012,78,81,Home,,,389,628,2012,30055
Cal St. East Bay,02/14/2012,67,91,Home,,,119,98,2012,30055
UC San Diego,02/17/2012,67,80,Home,,,343,112,2012,30055
Cal St. San B'dino,02/18/2012,72,66,Home,,1 OT,513,93,2012,30055
Cal St. Chico,02/23/2012,54,73,Away,,,1200,95,2012,30055
Cal St. Stanislaus,02/24/2012,85,96,Away,,,822,103,2012,30055
Westmont,11/11/2011,70,66,Home,,,476,,2012,93
UC San Diego,11/22/2011,66,63,Away,,2 OT,664,112,2012,93
Cal St. L.A.,12/02/2011,61,48,Away,,,382,100,2012,93
Cal St. Dom. Hills,12/03/2011,63,61,Away,,,373,92,2012,93
Dixie St.,12/16/2011,65,76,Neutral,"Phoenix, AZ",,232,30095,2012,93
Grand Canyon,12/17/2011,49,66,Away,,,1651,1104,2012,93
UC San Diego,12/19/2011,71,63,Home,,,515,112,2012,93
Cal Poly Pomona,12/29/2011,76,85,Home,,1 OT,603,91,2012,93
San Fran. St.,12/30/2011,73,54,Home,,,520,628,2012,93
Cal St. Chico,01/06/2012,56,63,Away,,,749,95,2012,93
Cal St. Stanislaus,01/07/2012,75,72,Away,,,271,103,2012,93
Cal St. Monterey Bay,01/13/2012,84,62,Home,,,702,30055,2012,93
Cal St. East Bay,01/14/2012,83,71,Home,,,434,98,2012,93
Humboldt St.,01/20/2012,61,65,Home,,,608,291,2012,93
Sonoma St.,01/21/2012,71,86,Home,,,950,645,2012,93
San Fran. St.,01/26/2012,67,60,Away,,,422,628,2012,93
Cal Poly Pomona,01/28/2012,54,67,Away,,,1207,91,2012,93
Cal St. Dom. Hills,02/03/2012,67,47,Home,,,622,92,2012,93
Cal St. L.A.,02/04/2012,62,60,Home,,,1356,100,2012,93
Cal St. Stanislaus,02/10/2012,82,55,Home,,,659,103,2012,93
Cal St. Chico,02/11/2012,58,73,Home,,,809,95,2012,93
Cal St. East Bay,02/17/2012,72,74,Away,,,380,98,2012,93
Cal St. Monterey Bay,02/18/2012,66,72,Away,,1 OT,513,30055,2012,93
Sonoma St.,02/22/2012,77,70,Away,,,714,645,2012,93
Humboldt St.,02/24/2012,66,72,Away,,,1856,291,2012,93
Sonoma St.,02/28/2012,60,61,Away,,,1210,645,2012,93
Mercy,11/16/2011,81,70,Home,,,488,407,2012,995
Palm Beach Atl.,11/18/2011,87,71,Neutral,"St. Petersburg, FL",,67,30045,2012,995
Eckerd,11/19/2011,70,91,Away,,,310,208,2012,995
NYIT,11/22/2011,82,81,Away,,,55,477,2012,995
Dominican (NY),11/30/2011,76,69,Away,,,225,8956,2012,995
Bloomfield,12/03/2011,73,70,Home,,,452,984,2012,995
Felician,12/06/2011,71,76,Away,,,303,23157,2012,995
Concordia (NY),12/08/2011,80,78,Away,,,150,162,2012,995
Chestnut Hill,12/10/2011,84,86,Away,,,237,21323,2012,995
Saint Michael's,12/17/2011,58,63,Home,,,392,613,2012,995
Queens (NY),12/19/2011,82,68,Away,,,229,560,2012,995
Dowling,12/28/2011,92,56,Home,,,291,2692,2012,995
Concordia (NY),01/05/2012,74,75,Home,,,278,162,2012,995
Wilmington (DE),01/07/2012,78,83,Home,,,322,1460,2012,995
Felician,01/09/2012,76,57,Home,,,272,23157,2012,995
Bloomfield,01/18/2012,61,86,Away,,,200,984,2012,995
USciences,01/21/2012,56,58,Away,,,70,28594,2012,995
Nyack,01/24/2012,94,69,Home,,,337,1277,2012,995
Post,01/26/2012,64,91,Away,,,315,1318,2012,995
Philadelphia U.,01/28/2012,62,61,Home,,,422,543,2012,995
Holy Family,02/04/2012,85,55,Away,,,115,1126,2012,995
Post,02/09/2012,61,69,Home,,,391,1318,2012,995
Goldey-Beacom,02/11/2012,74,84,Home,,,491,8366,2012,995
Nyack,02/14/2012,95,76,Away,,,215,1277,2012,995
Dominican (NY),02/16/2012,57,79,Home,,,387,8956,2012,995
St. Thomas Aquinas,02/18/2012,74,66,Home,,,337,1348,2012,995
UC Irvine,11/11/2011,77,56,Home,,,7614,109,2012,107
George Washington,11/13/2011,81,54,Home,,,6709,249,2012,107
Austin Peay,11/15/2011,72,55,Home,,,6369,43,2012,107
Georgia,11/21/2011,70,46,Neutral,"Kansas City, MO",,11436,257,2012,107
Missouri,11/22/2011,53,92,Neutral,"Kansas City, MO",,10747,434,2012,107
Denver,11/26/2011,80,59,Home,,,7324,183,2012,107
McNeese St.,11/28/2011,73,57,Home,,,6407,402,2012,107
San Diego St.,12/04/2011,63,64,Away,,,12414,626,2012,107
San Jose St.,12/07/2011,81,36,Home,,,7461,630,2012,107
Jackson St.,12/11/2011,73,46,Home,,,7856,314,2012,107
Weber St.,12/16/2011,77,57,Home,,,7987,758,2012,107
UC Santa Barbara,12/19/2011,70,50,Home,,,9876,104,2012,107
UNLV,12/23/2011,68,85,Away,,,15188,465,2012,107
Southern California,12/29/2011,53,49,Home,,,9447,657,2012,107
UCLA,12/31/2011,85,69,Home,,,9750,110,2012,107
Oregon St.,01/05/2012,85,92,Away,,,5162,528,2012,107
Oregon,01/08/2012,77,60,Away,,,7415,529,2012,107
Colorado,01/12/2012,57,50,Home,,,7577,157,2012,107
Utah,01/14/2012,81,45,Home,,,7457,732,2012,107
Washington,01/19/2012,69,66,Away,,,9591,756,2012,107
Washington St.,01/21/2012,75,77,Away,,,5013,754,2012,107
Stanford,01/29/2012,69,59,Home,,,11877,674,2012,107
Arizona,02/02/2012,74,78,Home,,,9690,29,2012,107
Arizona St.,02/04/2012,68,47,Home,,,8859,28,2012,107
Southern California,02/09/2012,75,49,Away,,,3707,657,2012,107
UCLA,02/11/2012,73,63,Away,,,9001,110,2012,107
Oregon,02/16/2012,86,83,Home,,,9980,529,2012,107
Oregon St.,02/18/2012,77,63,Home,,,11331,528,2012,107
Utah,02/23/2012,60,46,Away,,,8426,732,2012,107
Colorado,02/26/2012,57,70,Away,,,11043,157,2012,107
Stanford,03/04/2012,70,75,Away,,,6899,674,2012,107
Stanford,03/08/2012,77,71,Neutral,"Los Angeles, CA",,9317,674,2012,107
Colorado,03/09/2012,59,70,Neutral,"Los Angeles, CA",,11615,157,2012,107
South Fla.,03/14/2012,54,65,Neutral,"Dayton, OH",,7218,651,2012,107
Lincoln (PA),11/11/2011,84,74,Home,,,1863,357,2012,106
Virginia Union,11/12/2011,77,73,Home,,,912,744,2012,106
Shippensburg,11/19/2011,74,71,Away,,,140,638,2012,106
Cheyney,11/20/2011,90,65,Away,,,161,135,2012,106
Mansfield,12/03/2011,91,65,Home,,,3128,384,2012,106
Bloomsburg,12/04/2011,65,71,Home,,,711,65,2012,106
Bowie St.,12/06/2011,75,84,Away,,,1236,70,2012,106
Kutztown,12/09/2011,77,86,Away,,,332,339,2012,106
East Stroudsburg,12/10/2011,71,86,Away,,,365,197,2012,106
Chestnut Hill,12/18/2011,88,48,Home,,,136,21323,2012,106
West Ga.,12/29/2011,57,67,Neutral,"Winter Park, FL",,106,766,2012,106
Rollins,12/30/2011,55,57,Away,,,301,584,2012,106
Millersville,01/06/2012,62,60,Home,,1 OT,386,423,2012,106
West Chester,01/07/2012,61,59,Home,,,318,765,2012,106
Indiana (PA),01/11/2012,58,68,Away,,,630,307,2012,106
Gannon,01/14/2012,65,59,Home,,,257,246,2012,106
Slippery Rock,01/18/2012,53,54,Home,,,307,643,2012,106
Lock Haven,01/21/2012,68,51,Away,,,97,360,2012,106
Clarion,01/25/2012,76,63,Away,,,1024,143,2012,106
Mercyhurst,01/28/2012,78,82,Home,,1 OT,743,408,2012,106
Edinboro,02/01/2012,62,65,Home,,,581,209,2012,106
Gannon,02/04/2012,68,67,Away,,,1229,246,2012,106
Indiana (PA),02/08/2012,65,54,Home,,,1126,307,2012,106
Lock Haven,02/11/2012,77,52,Home,,,621,360,2012,106
Slippery Rock,02/15/2012,51,57,Away,,,502,643,2012,106
Mercyhurst,02/18/2012,61,56,Away,,,487,408,2012,106
Clarion,02/22/2012,74,61,Home,,,1231,143,2012,106
Edinboro,02/25/2012,68,64,Away,,,394,209,2012,106
Indiana (PA),02/28/2012,70,74,Away,,,1810,307,2012,106
Redlands,11/15/2011,71,67,Home,,,496,567,2012,30135
Cal St. San Marcos,11/19/2011,67,66,Home,,,417,,2012,30135
Cal St. L.A.,11/26/2011,56,75,Away,,,326,100,2012,30135
Cal St. San Marcos,12/01/2011,56,49,Away,,,450,,2012,30135
La Sierra,12/08/2011,72,64,Home,,,747,,2012,30135
Academy of Art,12/17/2011,73,59,Home,,,242,30123,2012,30135
Great Falls,12/28/2011,77,59,Neutral,"Las Vegas, NV",,70,,2012,30135
Menlo,12/30/2011,88,68,Neutral,"Las Vegas, NV",,70,,2012,30135
Notre Dame de Namur,01/03/2012,66,64,Away,,,85,30056,2012,30135
Academy of Art,01/05/2012,74,72,Away,,1 OT,50,30123,2012,30135
Dominican (CA),01/07/2012,72,62,Away,,1 OT,224,30118,2012,30135
Notre Dame de Namur,01/14/2012,76,56,Home,,,435,30056,2012,30135
Hawaii Pacific,01/19/2012,54,58,Home,,,1133,2696,2012,30135
Hawaii Hilo,01/21/2012,63,59,Home,,,824,2697,2012,30135
Hawaii Hilo,01/28/2012,59,57,Away,,,342,2697,2012,30135
Hawaii Pacific,01/30/2012,56,54,Away,,,310,2696,2012,30135
BYU-Hawaii,02/02/2012,69,86,Away,,,1612,2685,2012,30135
Chaminade,02/04/2012,72,63,Away,,,100,133,2012,30135
Grand Canyon,02/11/2012,55,65,Home,,,724,1104,2012,30135
Dixie St.,02/14/2012,59,77,Away,,,2135,30095,2012,30135
Dixie St.,02/18/2012,67,70,Home,,,1024,30095,2012,30135
Chaminade,02/20/2012,87,63,Home,,,494,133,2012,30135
BYU-Hawaii,02/25/2012,76,82,Home,,,443,2685,2012,30135
Grand Canyon,03/01/2012,63,71,Away,,,2365,1104,2012,30135
Dominican (CA),03/03/2012,50,56,Home,,,727,30118,2012,30135
Hope Int'l,03/07/2012,63,64,Home,,,481,,2012,30135
Vanguard,11/19/2011,63,78,Away,,,240,,2012,89
Pacifica,11/22/2011,63,62,Home,,,213,,2012,89
Stevens,11/26/2011,78,91,Home,,,237,679,2012,89
Dallas,11/27/2011,69,53,Neutral,"Los Angeles, CA",,75,1044,2012,89
West Coast Baptist,12/01/2011,95,79,Home,,,379,,2012,89
Macalester,12/12/2011,71,65,Away,,,200,376,2012,89
Hamline,12/13/2011,48,88,Away,,,235,268,2012,89
UC Santa Cruz,12/17/2011,53,67,Home,,,157,113,2012,89
Chapman,12/29/2011,44,62,Home,,,179,134,2012,89
Babson,12/31/2011,57,52,Home,,,157,45,2012,89
Mt. St. Mary (NY),01/03/2012,60,73,Home,,,173,1468,2012,89
Claremont-M-S,01/07/2012,42,77,Home,,,286,142,2012,89
Occidental,01/11/2012,55,81,Away,,,222,516,2012,89
Pomona-Pitzer,01/14/2012,47,71,Away,,,247,549,2012,89
Cal Lutheran,01/18/2012,42,64,Away,,,344,105,2012,89
Redlands,01/21/2012,41,74,Home,,,169,567,2012,89
La Verne,01/25/2012,66,75,Home,,,217,341,2012,89
Whittier,01/28/2012,51,106,Away,,,254,781,2012,89
Pomona-Pitzer,02/01/2012,48,55,Home,,,89,549,2012,89
Occidental,02/04/2012,54,62,Home,,,376,516,2012,89
Claremont-M-S,02/08/2012,62,93,Away,,,104,142,2012,89
Cal Lutheran,02/11/2012,49,54,Home,,,279,105,2012,89
Whittier,02/15/2012,60,94,Home,,,125,781,2012,89
La Verne,02/18/2012,52,69,Away,,,382,341,2012,89
Redlands,02/21/2012,65,91,Away,,,187,567,2012,89
Anderson (IN),11/15/2011,60,73,Away,,,1000,939,2012,114
Grace Bible (MI),11/18/2011,92,88,Home,,2 OT,1756,,2012,114
Willamette,11/19/2011,81,76,Home,,,574,785,2012,114
Finlandia,11/23/2011,78,70,Home,,,374,30032,2012,114
Cornerstone,11/25/2011,77,94,Away,,,2111,,2012,114
Aquinas,11/26/2011,63,69,Away,,,1722,,2012,114
Carthage,12/02/2011,71,68,Home,,,775,121,2012,114
Wheaton (IL),12/03/2011,66,71,Home,,,937,778,2012,114
Trinity Christian,12/10/2011,83,63,Home,,,823,,2012,114
Whitworth,12/29/2011,51,76,Neutral,"Mercer Island, WA",,630,1454,2012,114
Whitman,12/30/2011,67,84,Neutral,"Lynden, WA",,700,780,2012,114
Adrian,01/04/2012,61,68,Away,,,455,4,2012,114
Albion,01/07/2012,59,64,Home,,,1937,15,2012,114
Kalamazoo,01/11/2012,68,47,Home,,,758,326,2012,114
Alma,01/14/2012,85,77,Away,,,411,21,2012,114
Hope,01/18/2012,65,81,Away,,,3675,286,2012,114
Trine,01/21/2012,78,51,Home,,,1877,30037,2012,114
Olivet,01/25/2012,93,65,Home,,,984,525,2012,114
Adrian,01/28/2012,57,60,Home,,,1875,4,2012,114
Albion,02/01/2012,64,55,Away,,,306,15,2012,114
Kalamazoo,02/04/2012,77,65,Away,,,823,326,2012,114
