opponent_name,game_date,score,opponent_score,location,neutral_site_location,game_length,attendence,opponent_id,year,school_id
Ferris St.,12/05/2002,73,62,Home,,,1954,224,2003,246
Grand Valley St.,12/07/2002,76,67,Home,,,1810,262,2003,246
Daemen,12/11/2002,100,74,Home,,,1521,,2003,246
Ky. Wesleyan,12/14/2002,64,85,Away,,,3200,333,2003,246
Thiel,12/16/2002,98,53,Home,,,1540,707,2003,246
West Liberty,12/27/2002,101,76,Home,,,1878,1438,2003,246
Bowie St.,12/28/2002,87,88,Home,,,2103,70,2003,246
Northern Mich.,12/31/2002,65,77,Away,,,479,506,2003,246
Michigan Tech,01/02/2003,73,74,Away,,,1092,417,2003,246
Lake Superior St.,01/04/2003,83,75,Away,,,461,345,2003,246
Saginaw Valley,01/09/2003,108,87,Home,,,1464,591,2003,246
Northwood (MI),01/11/2003,81,76,Home,,,1401,510,2003,246
Wayne St. (MI),01/16/2003,64,69,Home,,,1960,757,2003,246
Hillsdale,01/18/2003,57,53,Home,,,1731,280,2003,246
Mercyhurst,01/25/2003,76,73,Away,,1 OT,1853,408,2003,246
Ashland,01/30/2003,67,76,Away,,,1000,35,2003,246
Findlay,02/01/2003,62,76,Away,,,1426,1079,2003,246
Hillsdale,02/06/2003,76,90,Away,,,612,280,2003,246
Wayne St. (MI),02/08/2003,62,59,Away,,,542,757,2003,246
Mercyhurst,02/15/2003,92,68,Home,,,2800,408,2003,246
Findlay,02/20/2003,88,86,Home,,,2145,1079,2003,246
Ashland,02/22/2003,88,62,Home,,,1954,35,2003,246
Wayne St. (MI),03/01/2003,78,60,Home,,,2012,757,2003,246
Findlay,03/07/2003,67,70,Neutral,"Houghton, MI",,943,1079,2003,246
Ky. Wesleyan,03/14/2003,74,81,Neutral,"Houghton, MI",,813,333,2003,246
Tennessee,11/22/2002,69,71,Away,,,13913,694,2003,1092
St. Mary's (MD),11/25/2002,82,74,Home,,,1097,611,2003,1092
Winthrop,11/27/2002,66,68,Home,,,1012,792,2003,1092
Georgia Tech,12/01/2002,53,75,Away,,,8209,255,2003,1092
Colorado St.,12/07/2002,63,90,Away,,,1773,156,2003,1092
Clemson,12/14/2002,61,71,Away,,,5000,147,2003,1092
Virginia,12/19/2002,65,72,Away,,,6522,746,2003,1092
Eastern Mich.,12/21/2002,63,78,Away,,,1871,204,2003,1092
SMU,12/28/2002,63,64,Neutral,"Las Vegas, NV",,11373,663,2003,1092
West Virginia,12/29/2002,58,75,Neutral,"Las Vegas, NV",,10430,768,2003,1092
Georgia St.,01/04/2003,53,56,Away,,,841,254,2003,1092
Jacksonville St.,01/06/2003,69,88,Away,,,3112,315,2003,1092
Belmont,01/09/2003,86,103,Home,,,2089,14927,2003,1092
Samford,01/11/2003,56,52,Home,,,3142,625,2003,1092
Appalachian St.,01/15/2003,98,99,Away,,1 OT,3157,27,2003,1092
Campbell,01/18/2003,74,76,Away,,,1198,115,2003,1092
Stetson,01/23/2003,63,78,Away,,,1021,678,2003,1092
Jacksonville,01/25/2003,75,87,Away,,,1163,316,2003,1092
Appalachian St.,01/28/2003,88,82,Home,,,3899,27,2003,1092
Troy,01/30/2003,60,61,Home,,,3142,716,2003,1092
Mercer,02/01/2003,64,76,Home,,,4008,406,2003,1092
Fla. Atlantic,02/04/2003,57,59,Home,,,1256,229,2003,1092
UCF,02/08/2003,59,82,Away,,,1188,128,2003,1092
Winthrop,02/12/2003,78,74,Away,,,1122,792,2003,1092
Campbell,02/14/2003,81,69,Home,,,1438,115,2003,1092
Samford,02/20/2003,54,63,Away,,,1432,625,2003,1092
Belmont,02/22/2003,73,81,Away,,,1033,14927,2003,1092
Jacksonville St.,02/27/2003,75,83,Home,,,3217,315,2003,1092
Georgia St.,03/01/2003,58,64,Home,,,2089,254,2003,1092
Concordia (OR),11/27/2002,79,87,Home,,,250,,2003,1094
Claremont-M-S,12/05/2002,57,90,Neutral,"Redlands, CA",,67,142,2003,1094
Chapman,12/06/2002,78,75,Neutral,"Redlands, CA",1 OT,41,134,2003,1094
Dominican (IL),12/07/2002,82,73,Neutral,"Redlands, CA",,78,1332,2003,1094
Puget Sound Chrst.,12/10/2002,83,79,Away,,,50,,2003,1094
Northwest Chrst.,12/13/2002,85,75,Away,,,100,,2003,1094
Warner Pacific,12/30/2002,85,86,Away,,,500,,2003,1094
Whitman,01/03/2003,84,85,Away,,,150,780,2003,1094
Whitworth,01/04/2003,78,88,Away,,,1388,1454,2003,1094
Northwest Chrst.,01/07/2003,85,76,Home,,,155,,2003,1094
Pacific (OR),01/11/2003,67,80,Home,,,350,2751,2003,1094
Lewis & Clark,01/14/2003,69,105,Away,,,250,22235,2003,1094
Puget Sound,01/17/2003,66,91,Home,,,350,557,2003,1094
Pacific Lutheran,01/18/2003,72,69,Home,,,300,1297,2003,1094
Linfield,01/21/2003,91,123,Away,,,900,1179,2003,1094
Willamette,01/24/2003,60,76,Away,,,1085,785,2003,1094
Whitman,01/31/2003,65,71,Home,,,375,780,2003,1094
Whitworth,02/01/2003,61,73,Home,,,1750,1454,2003,1094
Multnomah Bible,02/04/2003,82,68,Away,,,125,,2003,1094
Lewis & Clark,02/07/2003,49,80,Home,,,300,22235,2003,1094
Pacific (OR),02/08/2003,68,76,Away,,,876,2751,2003,1094
Puget Sound,02/14/2003,72,90,Away,,,325,557,2003,1094
Pacific Lutheran,02/15/2003,76,95,Away,,,1050,1297,2003,1094
Linfield,02/18/2003,82,90,Home,,,250,1179,2003,1094
Willamette,02/21/2003,52,59,Home,,,275,785,2003,1094
Central Mich.,11/22/2002,58,61,Away,,,2465,129,2003,248
Southern Ill.,11/24/2002,74,83,Away,,,4538,659,2003,248
Ole Miss,11/30/2002,49,56,Home,,,3040,433,2003,248
Duquesne,12/02/2002,79,72,Home,,,1565,194,2003,248
Coppin St.,12/04/2002,68,45,Away,,,917,165,2003,248
Niagara,12/07/2002,65,45,Home,,,2832,482,2003,248
East Carolina,12/19/2002,66,56,Away,,,5523,196,2003,248
Hartford,12/23/2002,55,54,Home,,,1779,272,2003,248
Pittsburgh,12/28/2002,41,65,Away,,,10002,545,2003,248
Delaware,01/02/2003,77,67,Home,,,1883,180,2003,248
Drexel,01/04/2003,75,53,Home,,,2110,191,2003,248
Hofstra,01/08/2003,67,70,Away,,,1356,283,2003,248
Towson,01/11/2003,90,56,Away,,,780,711,2003,248
VCU,01/15/2003,56,68,Home,,,2490,740,2003,248
James Madison,01/18/2003,70,76,Away,,,4136,317,2003,248
Old Dominion,01/22/2003,46,59,Away,,,4940,523,2003,248
William & Mary,01/25/2003,67,58,Home,,,7426,786,2003,248
UNC Wilmington,01/27/2003,70,58,Home,,,2529,460,2003,248
Towson,02/01/2003,76,54,Home,,,4617,711,2003,248
Delaware,02/05/2003,71,63,Away,,,4595,180,2003,248
VCU,02/08/2003,62,78,Away,,,6669,740,2003,248
Hofstra,02/13/2003,70,54,Home,,,2522,283,2003,248
William & Mary,02/15/2003,60,43,Away,,,2079,786,2003,248
UNC Wilmington,02/19/2003,55,75,Away,,,6100,460,2003,248
James Madison,02/22/2003,52,57,Home,,,7316,317,2003,248
Old Dominion,02/24/2003,69,52,Home,,,3402,523,2003,248
Drexel,03/01/2003,57,55,Away,,,2291,191,2003,248
Delaware,03/08/2003,49,61,Neutral,"Richmond, VA",,4267,180,2003,248
Connecticut,11/25/2002,55,67,Away,,,14863,164,2003,249
Mt. St. Mary's,11/29/2002,68,54,Home,,,2330,450,2003,249
Bucknell,11/30/2002,80,77,Home,,,2365,83,2003,249
FIU,12/03/2002,77,63,Away,,,778,231,2003,249
Texas,12/07/2002,92,100,Neutral,"Washington, DC",,15778,703,2003,249
Maryland,12/08/2002,82,93,Neutral,"Washington, DC",,13209,392,2003,249
Boston U.,12/11/2002,68,55,Away,,2 OT,1062,68,2003,249
Towson,12/22/2002,70,60,Away,,,526,711,2003,249
Old Dominion,12/28/2002,76,84,Home,,,2337,523,2003,249
Binghamton,12/30/2002,68,64,Away,,,1974,62,2003,249
American,01/02/2003,75,81,Away,,,1419,23,2003,249
Temple,01/05/2003,65,68,Away,,,4194,690,2003,249
La Salle,01/11/2003,49,67,Away,,,2715,340,2003,249
Dayton,01/18/2003,61,71,Home,,,4102,175,2003,249
Richmond,01/21/2003,57,63,Away,,,4218,575,2003,249
Massachusetts,01/25/2003,70,75,Home,,,3698,400,2003,249
Saint Joseph's,01/29/2003,74,68,Home,,,2804,606,2003,249
Duquesne,02/01/2003,68,58,Home,,,2694,194,2003,249
Xavier,02/04/2003,68,80,Home,,,3616,812,2003,249
Rhode Island,02/08/2003,72,77,Away,,,7076,572,2003,249
Dayton,02/12/2003,68,87,Away,,,12811,175,2003,249
Richmond,02/16/2003,64,50,Home,,,1059,575,2003,249
Duquesne,02/19/2003,73,78,Away,,,3464,194,2003,249
La Salle,02/22/2003,76,67,Home,,,2529,340,2003,249
St. Bonaventure,02/26/2003,89,94,Away,,1 OT,5631,596,2003,249
Xavier,03/01/2003,70,71,Away,,,10250,812,2003,249
Fordham,03/08/2003,77,61,Home,,,3383,236,2003,249
Massachusetts,03/10/2003,85,74,Away,,,2420,400,2003,249
Xavier,03/13/2003,73,78,Neutral,"Dayton, OH",,10443,812,2003,249
Grambling,11/22/2002,99,46,Home,,,8204,261,2003,251
James Madison,11/25/2002,80,60,Home,,,7180,317,2003,251
Towson,11/30/2002,81,52,Home,,,6107,711,2003,251
Coastal Caro.,12/02/2002,87,60,Home,,,4366,149,2003,251
South Carolina,12/05/2002,67,59,Home,,,5469,648,2003,251
Norfolk St.,12/16/2002,84,48,Home,,,5447,485,2003,251
Howard,12/20/2002,91,66,Home,,,7102,290,2003,251
Virginia,12/28/2002,75,79,Away,,,8251,746,2003,251
VMI,12/31/2002,85,48,Home,,,6631,741,2003,251
Duke,01/08/2003,86,93,Away,,,9314,193,2003,251
West Virginia,01/12/2003,84,82,Home,,1 OT,8945,768,2003,251
Seton Hall,01/14/2003,54,68,Away,,,7114,635,2003,251
St. John's (NY),01/18/2003,72,77,Home,,,11777,603,2003,251
Rutgers,01/20/2003,76,66,Home,,,7644,587,2003,251
Pittsburgh,01/25/2003,64,65,Away,,,12508,545,2003,251
Seton Hall,01/29/2003,82,93,Home,,1 OT,7242,635,2003,251
Notre Dame,02/01/2003,92,93,Away,,2 OT,11418,513,2003,251
Syracuse,02/03/2003,80,88,Away,,,20702,688,2003,251
UCLA,02/08/2003,70,71,Home,,,14227,110,2003,251
Rutgers,02/11/2003,59,66,Away,,,6831,587,2003,251
Virginia Tech,02/15/2003,85,73,Away,,,4857,742,2003,251
Pittsburgh,02/18/2003,67,82,Home,,,7242,545,2003,251
Miami (FL),02/22/2003,74,72,Away,,,3314,415,2003,251
Providence,02/25/2003,71,56,Home,,,6716,556,2003,251
Syracuse,03/01/2003,84,93,Home,,1 OT,17352,688,2003,251
West Virginia,03/03/2003,69,67,Away,,,7568,768,2003,251
Notre Dame,03/08/2003,80,86,Home,,,17875,513,2003,251
Villanova,03/12/2003,46,41,Neutral,"New York, NY",,19528,739,2003,251
Syracuse,03/13/2003,69,74,Neutral,"New York, NY",,19528,688,2003,251
Tennessee,03/18/2003,70,60,Away,,,3011,694,2003,251
Providence,03/24/2003,67,58,Away,,,7343,556,2003,251
North Carolina,03/26/2003,79,74,Away,,,15043,457,2003,251
Minnesota,04/01/2003,88,74,Neutral,"New York, NY",,10008,428,2003,251
St. John's (NY),04/03/2003,67,70,Neutral,"New York, NY",,12406,603,2003,251
Texas,11/15/2002,71,77,Neutral,"New York, NY",,12251,703,2003,257
Belmont,11/23/2002,87,71,Home,,,8643,14927,2003,257
Georgia Tech,11/27/2002,77,83,Away,,,9191,255,2003,257
Minnesota,11/30/2002,69,72,Away,,,13417,428,2003,257
Colorado,12/03/2002,71,70,Away,,,7178,157,2003,257
California,12/07/2002,78,73,Neutral,"Anaheim, CA",1 OT,9819,107,2003,257
Gonzaga,12/15/2002,95,83,Neutral,"Atlanta, GA",,10919,260,2003,257
South Ala.,12/18/2002,94,82,Home,,,8527,646,2003,257
Appalachian St.,12/22/2002,99,62,Home,,,7986,27,2003,257
Milwaukee,12/28/2002,89,69,Home,,,8283,797,2003,257
Pittsburgh,12/31/2002,79,67,Home,,,10523,545,2003,257
LSU,01/05/2003,89,63,Home,,,10523,365,2003,257
Florida,01/11/2003,63,66,Away,,,12422,235,2003,257
Arkansas,01/18/2003,81,64,Away,,,17766,31,2003,257
Tennessee,01/22/2003,81,76,Home,,1 OT,10523,694,2003,257
Auburn,01/25/2003,85,79,Home,,,10523,37,2003,257
Vanderbilt,01/29/2003,91,94,Away,,,11491,736,2003,257
Mississippi St.,02/01/2003,67,63,Home,,,10523,430,2003,257
Tennessee,02/08/2003,72,78,Away,,,16203,694,2003,257
Kentucky,02/11/2003,67,87,Away,,,23165,334,2003,257
Vanderbilt,02/15/2003,83,70,Home,,,10523,736,2003,257
Alabama,02/18/2003,74,69,Away,,,11715,8,2003,257
South Carolina,02/22/2003,79,66,Home,,,10523,648,2003,257
Ole Miss,02/26/2003,89,82,Away,,,4819,433,2003,257
Kentucky,03/02/2003,66,74,Home,,,10523,334,2003,257
Florida,03/04/2003,82,81,Home,,,10523,235,2003,257
South Carolina,03/09/2003,60,55,Away,,1 OT,13085,648,2003,257
Albany St. (GA),11/23/2002,65,58,Home,,,632,13,2003,1096
Albany St. (GA),11/26/2002,79,64,Away,,,567,13,2003,1096
Francis Marion,11/30/2002,75,61,Away,,,200,1085,2003,1096
Columbus St.,12/04/2002,55,68,Home,,,645,159,2003,1096
Fort Valley St.,12/06/2002,70,49,Home,,,462,237,2003,1096
Fort Valley St.,12/14/2002,54,61,Away,,,547,237,2003,1096
Carson-Newman,12/30/2002,63,69,Neutral,"Columbus, GA",,186,1000,2003,1096
Shaw,12/31/2002,47,55,Neutral,"Columbus, GA",,131,636,2003,1096
North Florida,01/04/2003,72,61,Home,,,456,2711,2003,1096
UNC Pembroke,01/08/2003,82,45,Home,,,589,537,2003,1096
Augusta St.,01/11/2003,60,71,Away,,,541,39,2003,1096
Clayton St.,01/15/2003,69,68,Home,,1 OT,678,20576,2003,1096
Kennesaw St.,01/18/2003,65,76,Away,,,802,1157,2003,1096
North Florida,01/22/2003,63,77,Away,,,442,2711,2003,1096
Lander,01/25/2003,86,63,Away,,,410,1167,2003,1096
Armstrong,01/29/2003,72,59,Home,,,803,33,2003,1096
Francis Marion,02/01/2003,73,71,Home,,,989,1085,2003,1096
S.C. Upstate,02/05/2003,65,67,Home,,,534,10411,2003,1096
UNC Pembroke,02/08/2003,63,56,Away,,,200,537,2003,1096
Clayton St.,02/12/2003,81,67,Away,,,556,20576,2003,1096
S.C. Aiken,02/15/2003,68,64,Home,,,456,11276,2003,1096
Columbus St.,02/19/2003,92,97,Away,,,1189,159,2003,1096
Kennesaw St.,02/22/2003,63,73,Home,,,1130,1157,2003,1096
Armstrong,02/26/2003,67,81,Away,,,786,33,2003,1096
S.C. Upstate,03/01/2003,49,68,Away,,,724,10411,2003,1096
Francis Marion,03/05/2003,56,54,Neutral,"Columbus, GA",,135,1085,2003,1096
Kennesaw St.,03/07/2003,66,79,Neutral,"Columbus, GA",1 OT,408,1157,2003,1096
N.C. A&T,11/23/2002,76,44,Neutral,"Atlanta, GA",,4150,488,2003,254
Auburn,11/26/2002,71,100,Away,,,6000,37,2003,254
St. Andrews,11/30/2002,95,80,Home,,,632,592,2003,254
Furman,12/04/2002,70,64,Home,,,1070,244,2003,254
Alabama St.,12/05/2002,77,82,Home,,1 OT,617,7,2003,254
South Ala.,12/14/2002,68,81,Away,,,9668,646,2003,254
Mississippi St.,12/18/2002,54,78,Neutral,"Jackson, MS",,6592,430,2003,254
Oklahoma,12/21/2002,62,89,Away,,,11443,522,2003,254
Charleston So.,12/28/2002,75,80,Away,,,415,48,2003,254
Furman,01/02/2003,73,62,Away,,,1352,244,2003,254
Gardner-Webb,01/04/2003,56,53,Home,,,841,1092,2003,254
Campbell,01/06/2003,92,59,Home,,,475,115,2003,254
Jacksonville St.,01/11/2003,76,89,Away,,,4822,315,2003,254
Tennessee St.,01/13/2003,107,71,Home,,,1022,691,2003,254
Samford,01/18/2003,78,80,Away,,,1361,625,2003,254
Belmont,01/20/2003,69,66,Away,,2 OT,1011,14927,2003,254
Fla. Atlantic,01/23/2003,66,64,Home,,,1042,229,2003,254
UCF,01/25/2003,74,81,Home,,2 OT,1123,128,2003,254
Stetson,01/31/2003,78,71,Away,,,3191,678,2003,254
Troy,02/06/2003,81,99,Away,,,3246,716,2003,254
Mercer,02/08/2003,80,88,Away,,,534,406,2003,254
Belmont,02/13/2003,57,72,Home,,,423,14927,2003,254
Samford,02/15/2003,74,78,Home,,2 OT,1821,625,2003,254
Jacksonville,02/18/2003,71,69,Home,,,684,316,2003,254
Jacksonville St.,02/21/2003,76,78,Home,,1 OT,1674,315,2003,254
Campbell,02/27/2003,88,72,Away,,,827,115,2003,254
Gardner-Webb,03/01/2003,64,58,Away,,,2089,1092,2003,254
Belmont,03/06/2003,76,58,Home,,,1644,14927,2003,254
Troy,03/07/2003,61,71,Home,,,2827,716,2003,254
Ark.-Pine Bluff,11/23/2002,113,75,Home,,,8437,2678,2003,255
Georgia,11/27/2002,83,77,Home,,,9191,257,2003,255
Gardner-Webb,12/01/2002,75,53,Home,,,8209,1092,2003,255
Minnesota,12/04/2002,63,64,Away,,,12783,428,2003,255
Marist,12/07/2002,67,53,Neutral,"New York, NY",,11463,386,2003,255
Tennessee,12/15/2002,69,70,Neutral,"Atlanta, GA",,10919,694,2003,255
Troy,12/17/2002,88,66,Home,,,8267,716,2003,255
Syracuse,12/21/2002,65,92,Away,,,18804,688,2003,255
Maryland,12/29/2002,77,84,Away,,,17950,392,2003,255
Tulane,01/02/2003,66,80,Away,,,2022,718,2003,255
Cornell,01/08/2003,81,55,Home,,,8894,167,2003,255
North Carolina St.,01/11/2003,85,61,Home,,,9131,490,2003,255
Florida St.,01/14/2003,81,74,Home,,,8676,234,2003,255
Wake Forest,01/20/2003,66,73,Away,,,13266,749,2003,255
Elon,01/22/2003,66,47,Home,,,8006,1068,2003,255
Duke,01/25/2003,71,91,Away,,,9314,193,2003,255
North Carolina,01/29/2003,88,68,Home,,,9191,457,2003,255
Virginia,02/01/2003,80,60,Home,,,8850,746,2003,255
Clemson,02/05/2003,67,69,Away,,,7800,147,2003,255
Maryland,02/09/2003,90,84,Home,,,9191,392,2003,255
North Carolina St.,02/12/2003,57,63,Away,,,15221,490,2003,255
Florida St.,02/15/2003,64,71,Away,,,6313,234,2003,255
Wake Forest,02/20/2003,67,75,Home,,,9191,749,2003,255
Duke,02/26/2003,58,77,Home,,,9191,193,2003,255
North Carolina,03/01/2003,66,67,Away,,,20859,457,2003,255
Virginia,03/05/2003,90,73,Away,,,7086,746,2003,255
Clemson,03/08/2003,66,56,Home,,,8796,147,2003,255
North Carolina St.,03/14/2003,65,71,Neutral,"Greensboro, NC",,23745,490,2003,255
Ohio St.,03/19/2003,72,58,Home,,,5260,518,2003,255
Iowa,03/24/2003,79,78,Away,,,9038,312,2003,255
Texas Tech,03/26/2003,72,80,Away,,,10202,700,2003,255
Arcadia,11/22/2002,70,52,Home,,,354,966,2003,258
Lynchburg,11/23/2002,72,54,Home,,,176,374,2003,258
York (PA),11/26/2002,67,71,Home,,,166,815,2003,258
Goucher,11/30/2002,69,78,Away,,,319,1467,2003,258
Messiah,12/02/2002,52,76,Away,,,200,411,2003,258
Lincoln (PA),12/04/2002,83,68,Home,,,154,357,2003,258
Washington Col.,12/07/2002,76,69,Home,,,206,753,2003,258
Johns Hopkins,12/12/2002,70,53,Home,,,133,322,2003,258
Navy,12/14/2002,36,85,Away,,,631,726,2003,258
Mt. Aloysius,12/21/2002,73,83,Home,,,112,,2003,258
Frostburg St.,01/04/2003,76,63,Neutral,"Washington, DC",,200,243,2003,258
Catholic,01/05/2003,57,69,Away,,,350,124,2003,258
Elizabethtown,01/08/2003,64,88,Away,,,350,211,2003,258
Alvernia,01/11/2003,63,82,Away,,,200,938,2003,258
Muhlenberg,01/15/2003,58,48,Home,,,353,453,2003,258
Frank. & Marsh.,01/18/2003,52,63,Away,,,1511,239,2003,258
McDaniel,01/22/2003,59,42,Home,,,156,773,2003,258
Dickinson,01/29/2003,62,54,Away,,,200,185,2003,258
Swarthmore,02/01/2003,71,64,Home,,,433,686,2003,258
Johns Hopkins,02/05/2003,36,60,Away,,,250,322,2003,258
Haverford,02/08/2003,62,57,Away,,,350,276,2003,258
Frank. & Marsh.,02/12/2003,52,68,Home,,,450,239,2003,258
McDaniel,02/15/2003,68,66,Away,,,175,773,2003,258
Ursinus,02/19/2003,77,91,Away,,,800,730,2003,258
Dickinson,02/22/2003,74,59,Home,,,644,185,2003,258
Johns Hopkins,02/24/2003,78,82,Away,,,274,322,2003,258
Bowie St.,11/22/2002,68,110,Away,,,1756,70,2003,1098
Felician,11/23/2002,65,67,Neutral,"Bowie, MD",,377,23157,2003,1098
Pitt.-Johnstown,12/06/2002,53,74,Away,,,225,546,2003,1098
Dist. Columbia,12/07/2002,66,75,Neutral,"Johnstown, PA",,100,186,2003,1098
Ohio Southern,12/10/2002,93,65,Home,,,210,,2003,1098
Slippery Rock,12/14/2002,66,67,Home,,1 OT,250,643,2003,1098
Southern N.H.,12/28/2002,68,85,Neutral,"Albany, NY",,150,468,2003,1098
Wilmington (DE),12/29/2002,111,74,Neutral,"Albany, NY",,200,1460,2003,1098
NYIT,12/30/2002,67,72,Neutral,"Albany, NY",,145,477,2003,1098
Ohio Valley,01/10/2003,99,71,Home,,,245,15207,2003,1098
Fairmont St.,01/13/2003,82,77,Home,,,375,1076,2003,1098
Wheeling Jesuit,01/16/2003,69,74,Away,,,400,12799,2003,1098
Salem Int'l,01/18/2003,81,97,Away,,,650,19117,2003,1098
Concord,01/23/2003,83,72,Home,,,800,1028,2003,1098
West Virginia St.,01/25/2003,76,78,Home,,,850,1439,2003,1098
Charleston (WV),01/30/2003,79,104,Away,,,435,1013,2003,1098
Bluefield St.,02/01/2003,73,85,Away,,,212,985,2003,1098
West Va. Tech,02/03/2003,75,70,Home,,,775,14901,2003,1098
West Liberty,02/06/2003,71,61,Away,,,700,1438,2003,1098
Shepherd,02/08/2003,74,61,Home,,,625,10870,2003,1098
Davis & Elkins,02/10/2003,79,58,Away,,,375,174,2003,1098
West Va. Wesleyan,02/15/2003,66,74,Away,,,650,9630,2003,1098
Alderson-Broaddus,02/18/2003,89,97,Home,,,600,934,2003,1098
Shepherd,02/20/2003,69,81,Away,,,400,10870,2003,1098
West Va. Wesleyan,02/22/2003,82,74,Home,,,775,9630,2003,1098
Davis & Elkins,02/24/2003,93,79,Home,,,450,174,2003,1098
Alderson-Broaddus,03/01/2003,76,91,Away,,,650,934,2003,1098
West Va. Wesleyan,03/04/2003,94,81,Home,,,450,9630,2003,1098
Alderson-Broaddus,03/06/2003,68,73,Neutral,"Charleston, WV",,500,934,2003,1098
Walsh,11/22/2002,60,80,Neutral,"Latrobe, PA",,100,,2003,8366
Holy Family,11/26/2002,52,79,Away,,,213,1126,2003,8366
Caldwell,11/30/2002,42,61,Home,,,100,995,2003,8366
West Chester,12/02/2002,53,86,Away,,,300,765,2003,8366
Bloomfield,12/04/2002,60,85,Away,,,250,984,2003,8366
Post,12/14/2002,56,77,Away,,,226,1318,2003,8366
Dominican (NY),12/15/2002,71,91,Away,,,243,8956,2003,8366
Felician,12/18/2002,55,76,Home,,,100,23157,2003,8366
Wilmington (DE),01/07/2003,71,82,Home,,,100,1460,2003,8366
USciences,01/14/2003,63,84,Away,,,225,28594,2003,8366
Nyack,01/18/2003,57,64,Away,,,262,1277,2003,8366
Kutztown,01/20/2003,61,88,Home,,,150,339,2003,8366
Holy Family,01/23/2003,52,80,Home,,,75,1126,2003,8366
NJIT,01/25/2003,68,91,Away,,,195,471,2003,8366
Felician,01/28/2003,70,91,Away,,,250,23157,2003,8366
Bloomfield,02/01/2003,71,82,Home,,,100,984,2003,8366
East Stroudsburg,02/03/2003,55,84,Away,,,373,197,2003,8366
Wilmington (DE),02/05/2003,78,65,Away,,,100,1460,2003,8366
Dominican (NY),02/08/2003,78,79,Home,,,75,8956,2003,8366
Caldwell,02/11/2003,50,71,Away,,,154,995,2003,8366
NJIT,02/13/2003,64,73,Home,,,100,471,2003,8366
Post,02/15/2003,54,79,Home,,,100,1318,2003,8366
Nyack,02/22/2003,41,75,Home,,,100,1277,2003,8366
USciences,02/24/2003,78,87,Home,,,100,28594,2003,8366
Hofstra,11/22/2002,69,61,Home,,,4000,283,2003,260
Utah,11/25/2002,71,52,Neutral,"Maui, HI",,2500,732,2003,260
Indiana,11/26/2002,75,76,Neutral,"Maui, HI",,2500,306,2003,260
Kentucky,11/27/2002,72,80,Neutral,"Maui, HI",,2500,334,2003,260
Washington,12/02/2002,95,89,Home,,1 OT,4000,756,2003,260
Montana,12/05/2002,75,67,Away,,,5254,441,2003,260
Washington St.,12/07/2002,110,104,Away,,1 OT,5746,754,2003,260
Georgia,12/15/2002,83,95,Neutral,"Atlanta, GA",,10919,257,2003,260
North Carolina St.,12/17/2002,69,60,Neutral,"East Rutherford, NJ",,8867,490,2003,260
Long Beach St.,12/20/2002,90,55,Home,,,4000,99,2003,260
Eastern Wash.,12/22/2002,67,64,Neutral,"Spokane, WA",,11000,207,2003,260
Stanford,12/28/2002,71,81,Neutral,"Oakland, CA",,15734,674,2003,260
Saint Joseph's,12/31/2002,78,79,Home,,1 OT,4000,606,2003,260
Portland St.,01/02/2003,87,49,Away,,,3235,550,2003,260
Loyola Marymount,01/09/2003,85,73,Home,,,4000,370,2003,260
Pepperdine,01/12/2003,92,72,Home,,,4000,541,2003,260
St. Mary's (CA),01/17/2003,56,53,Away,,,3118,610,2003,260
San Francisco,01/19/2003,66,56,Away,,,4177,629,2003,260
Portland,01/24/2003,70,67,Away,,,4902,551,2003,260
San Diego,01/30/2003,89,65,Home,,,4000,627,2003,260
Santa Clara,02/01/2003,96,62,Home,,,4000,631,2003,260
Pepperdine,02/05/2003,78,63,Away,,,3297,541,2003,260
Loyola Marymount,02/08/2003,74,80,Away,,,2501,370,2003,260
St. Mary's (CA),02/13/2003,73,49,Home,,,4000,610,2003,260
San Francisco,02/15/2003,82,71,Home,,,4000,629,2003,260
Portland,02/19/2003,68,72,Home,,,4000,551,2003,260
Tulsa,02/22/2003,69,60,Home,,,4000,719,2003,260
Santa Clara,02/27/2003,71,66,Away,,,3027,631,2003,260
San Diego,03/01/2003,72,69,Away,,,5178,627,2003,260
St. Mary's (CA),03/09/2003,73,52,Neutral,"San Diego, CA",,5382,610,2003,260
San Diego,03/10/2003,63,72,Away,,,5391,627,2003,260
Cincinnati,03/20/2003,74,69,Neutral,"Salt Lake City, UT",,14378,140,2003,260
Arizona,03/22/2003,95,96,Neutral,"Salt Lake City, UT",2 OT,14627,29,2003,260
Eastern Nazarene,11/22/2002,65,64,Away,,,125,1064,2003,1099
Johnson & Wales (RI),11/23/2002,82,60,Neutral,"Quincy, MA",,100,22626,2003,1099
Castleton,12/05/2002,86,61,Home,,,210,123,2003,1099
Nichols,12/07/2002,82,62,Home,,,205,484,2003,1099
Salem St.,12/10/2002,69,82,Home,,,205,621,2003,1099
Mass. Liberal Arts,12/12/2002,99,84,Home,,,205,486,2003,1099
Eastern,01/06/2003,87,73,Home,,,200,8968,2003,1099
Bates,01/09/2003,74,78,Home,,,205,50,2003,1099
Curry,01/11/2003,77,67,Away,,,325,170,2003,1099
Becker,01/14/2003,85,56,Home,,,110,26107,2003,1099
Wentworth Inst.,01/16/2003,76,56,Home,,,205,762,2003,1099
Salve Regina,01/18/2003,68,55,Away,,,203,623,2003,1099
Endicott,01/21/2003,68,51,Home,,,205,8981,2003,1099
